vocal_channel,emotion,emotional_intensity,statement,repetition,sex,length_ms,zero_crossings_sum,mfcc_mean,mfcc_max,sc_std,sc_min,sc_max,stft_std,stft_min,stft_kur,kur,skew,PCA1,PCA2,PCA3
song,angry,strong,Kids are talking by the door,2nd,F,0.7446297389650673,0.7793290114604311,0.32533661306544726,-1.0208349358318753,-0.31012834235340775,0.6186744269159663,0.21315785486393543,0.6656719289488958,-0.4440680614322341,-0.9170504378384855,-0.34462845671527936,0.7259402028287002,1.8736505020744958,-0.8799481632564462,-0.5057723430196617
song,fearful,normal,Dogs are sitting by the door,1st,F,1.2460528629987078,1.2598400176874462,-0.8565646003942919,-0.62642884781735,0.027022139249444417,1.4595431995443984,0.19352218356127185,0.720452607986063,-0.43568890827464196,-0.4804628243054162,-0.5165887892435106,1.1921258370133052,0.4812373972773225,0.07206846538117763,-1.3993766026379313
song,angry,normal,Dogs are sitting by the door,2nd,F,0.5206607435633747,0.6897792330272147,-0.7292642189118154,-0.46218327462301695,0.09431622624511667,-1.0884694029008997,0.0049226155160369345,1.0963628315953071,-0.47051743288632863,-0.23947860356177553,-1.3048856917511558,-0.033875628195195726,0.44284325878334735,1.25895041268257,-1.3088880443827224
speech,happy,strong,Dogs are sitting by the door,1st,F,-0.5390134585610521,0.5336131560034348,-0.2895164626651793,-0.05809321416185727,0.9094224127431059,-1.0884694029008997,0.17976647629251108,0.8633665954307911,-0.47051743288632863,-1.0904134242284873,-0.26220527632540214,0.7266531605975878,0.13011676874168604,-1.3146968723876533,-1.3265279683280227
speech,happy,strong,Dogs are sitting by the door,1st,F,-0.649326545848453,0.6237089696710002,-0.4371995546689627,-0.28913150246168173,-0.3124615002413564,0.6332599057507299,-0.7857012301573235,-0.3563145683271487,-0.3115944835314747,0.3468558505751625,1.4550623171801818,0.9101972809727528,0.6536008934149806,-0.9272156794227099,-1.413914039425021
song,fearful,normal,Dogs are sitting by the door,1st,F,0.46550419991967423,1.018492444105241,-0.6345324591974868,-1.4102090200512427,-0.13808219879739084,1.124071488955264,0.16609443926091372,0.8111402159932992,-0.4621252213125318,0.12407418509982664,-2.0003935234841927,-0.7897757158363522,0.03610991797522229,1.4895924165233723,-0.8879962149361941
song,angry,normal,Dogs are sitting by the door,2nd,F,1.0789118216541609,1.6060263562646364,0.03391286375244892,-0.8089007218700929,-0.6830761681529959,1.0066971995761969,-0.9254773987563677,0.13315850441107935,-0.395374814018782,0.28515493127540875,-0.13959085298212048,0.707214902135161,3.331774838619946,-0.7256480892699586,-0.7253780750160728
song,neutral,normal,Dogs are sitting by the door,1st,F,0.9117707803096142,1.0460672234398594,-1.6610744125544878,-1.3499007507475211,0.165112828758442,-1.0884694029008997,0.17890352140880628,1.1145006531584236,-0.47051743288632863,-0.5029440287646364,-1.5312175073493899,-0.13527604476710195,-0.36121143620072954,1.7428824557787659,-0.45485095132296816
song,calm,normal,Dogs are sitting by the door,2nd,F,1.3028808170558537,1.3087101711616709,-1.44430333915023,-1.073829451874542,0.0031000406910496226,1.508413378919838,-0.2973857914112114,0.5205695707026551,-0.43848592068778,0.38696623531198965,-1.200833923897338,-0.6777595267067777,-0.119566347382904,0.8150625813512867,-1.7024649284294735
speech,disgust,strong,Dogs are sitting by the door,2nd,F,-0.20305996545851301,0.5327941031519116,-0.2603384514275558,0.20757289172359752,0.022202071131177004,-1.0884694029008997,0.1480132151392657,0.8946406560629852,-0.47051743288632863,-1.1425366039749298,-0.4646365038689504,-0.3089687376339042,-2.14641400179658,-0.09945350923462248,-0.054399953199669004
speech,sad,strong,Dogs are sitting by the door,1st,F,-0.4821855045039062,0.028803581847894656,-0.3768388777580033,-0.6558884951697037,0.5195614544594717,-0.6633059794868956,0.2658701494770183,1.0311320426314867,-0.42638315064959964,-1.2513533793200378,0.3642162301205556,1.12499060377104,0.9931286111052097,-0.7336239230419819,0.339620563356753
speech,disgust,strong,Dogs are sitting by the door,2nd,F,-0.20305996545851301,1.1356170018730758,-0.0509834549444855,-0.1561695914489827,-0.8171098497460527,0.79589835527969,-1.169412042303768,-0.1313101602860988,-0.30614279655945525,-0.2811386333666245,-0.009191972818766589,-0.08827613867463276,0.5250013445283273,-0.6152938943911814,-0.1926570972859994
speech,sad,strong,Dogs are sitting by the door,1st,F,0.8566142366659137,3.2392177422021384,0.24902622056467663,-1.456020179506649,-0.2318239975158183,-1.0884694029008997,1.0899063364926418,0.3521165188476582,-0.47051743288632863,-0.6503856940069971,2.33083205247204,-0.5609843674966319,0.5004583537797187,-0.6417081627269016,-0.43344979159454866
song,neutral,normal,Dogs are sitting by the door,1st,F,0.46550419991967423,0.0055970843880672255,-0.19398378369852107,-0.825566493803495,-2.5550176707127816,0.9036185811855513,-0.7552086286635904,0.2853442216637338,-0.4473411925501321,0.266378578850954,-0.8064328901654672,-0.9124465451073851,2.29560377962513,3.6690591395105083,2.8379428466507397
song,calm,normal,Dogs are sitting by the door,2nd,F,2.083429480134887,0.9087393620011158,-1.976143793635323,-1.3184574584195055,-0.1337841542432758,-1.0884694029008997,0.09212343880640715,0.7401829617295048,-0.47051743288632863,0.9919472159420853,-1.9312779774461097,0.5238319929920444,-0.7652902454745281,2.8153407306088867,-0.9437743405067367
speech,sad,strong,Dogs are sitting by the door,1st,M,-0.7613110435492993,0.09378177473541145,0.35644455021229776,-0.47167915275258754,-0.40680248119640866,-0.3520035604673375,-1.9687159437262869,-0.6678013503748789,-0.15897208857094366,0.1321462835631627,0.2188646072548325,3.099768520964497,-1.1771319229890223,-0.7626995351793546,0.03230569443982448
speech,disgust,strong,Dogs are sitting by the door,2nd,M,-1.095593126238393,-0.6414546683153564,-0.09948832770307776,1.0457430936654104,1.114087874014509,-1.0884694029008997,0.18555359421288284,-1.5469152617600928,-0.47051743288632863,1.1879554382457007,1.2981937247598525,-0.016615468668034462,-3.5575517264421532,-2.0695500035341077,0.2678212324378953
song,calm,normal,Dogs are sitting by the door,2nd,M,1.0237552780104606,-0.8882625942410505,-0.731211424390229,0.10486954809707938,0.9909791692702185,-1.0884694029008997,0.22740515983237783,0.7098749202739282,-0.47051743288632863,-0.9024968522143135,-1.7775292398764735,-0.7108868645771774,-1.4065420735429073,2.0438431300451567,0.42184658719732243
song,neutral,normal,Dogs are sitting by the door,1st,M,0.41034765627597375,-0.33785907801737874,-0.18024832147456327,0.9104059630047138,1.0967742930477098,0.7560186573026004,-0.0396598639744835,0.8185046770349096,-0.14484296668024182,-1.476530637287836,-1.5302845148184971,0.10748690597455009,-2.094445861077086,-0.12383984715697033,-0.49691567778902007
song,calm,normal,Dogs are sitting by the door,2nd,M,1.8594604847331946,-0.38864035481182463,-0.2097039278691301,0.35468072626256913,1.2415791984742213,-1.0884694029008997,0.1268259671256431,1.2442249977215352,-0.47051743288632863,-1.6601872894229328,-1.8201873347399669,0.29536990306835115,-1.2002169013932824,1.393067317589387,-0.09102171139236422
song,neutral,normal,Dogs are sitting by the door,1st,M,0.5206607435633747,-0.3132874924716791,-0.6605929668617412,0.7084692120180056,0.8981785100924109,-1.0884694029008997,0.2502347468395631,0.48314314699235306,-0.47051743288632863,-0.2514122367077528,-1.693589941188464,0.3551259668299795,-0.8989679764319802,2.249413617560258,-0.010638187757910953
speech,sad,strong,Dogs are sitting by the door,1st,M,-1.095593126238393,-0.7943445339330429,-0.12505849954039475,0.8605817401343203,1.0117572482286805,0.6579404515322116,0.5492404792009724,-1.117489725264225,1.5432472687440413,1.132061744480752,0.5528064300330509,-0.8106253766648082,-3.98491591501479,-1.9971441826039553,0.5450867129689665
speech,disgust,strong,Dogs are sitting by the door,2nd,M,1.1340683652978614,1.4187362708829705,0.49451436708823787,-0.07115903780609378,0.05603025718487269,-1.0884694029008997,0.18726062519839368,-0.1774583387138445,-0.47051743288632863,-0.38187664003817146,-0.5612972475398671,0.2646060218710674,-1.1232906490534598,0.10041966642747008,-0.2823600302965269
speech,happy,strong,Dogs are sitting by the door,1st,M,0.07439416317343468,1.113502574881946,1.8562216160808696,-0.5636518886835324,-1.9842398634506688,0.7917893123606632,-1.2692299024086733,-0.06541013458226592,-0.45042502071716894,0.17462131779717666,0.012070661624249909,0.07121493929436519,5.3425413697713475,-1.0216642044927609,0.5341090878906286
song,angry,normal,Dogs are sitting by the door,2nd,M,0.7446297389650673,1.5593403437278073,1.0652336278346803,0.12318508797708198,-2.7266062802553264,1.1060700162211705,-2.7790837062464346,-0.8339763291545288,0.2748880050851101,0.6466712196975493,-1.1809899946432956,0.4536706415155087,2.781684299544707,0.697464405178976,1.2211202117864057
song,fearful,normal,Dogs are sitting by the door,1st,M,1.6371628997449472,1.1279725085921914,2.098690775016428,0.066951426241171,-1.2936686737911758,-0.8006590710831596,-2.628186394664547,0.06325508142838124,-0.27698006280281096,-0.655480978949033,-0.5458824634006312,-1.6534560911978842,2.306795066858073,-0.00886464883148672,1.2498224326904368
song,angry,normal,Dogs are sitting by the door,2nd,M,1.804303941089494,1.9320093911709182,1.8716942360331215,0.22459408113955023,-1.3370890943861937,1.1683342826191079,-0.2846492480700714,-0.32384808642873564,1.0758500354071991,-0.2511785516335413,-0.783158896870693,-0.44349036447714985,2.754147545416793,-1.0929165773772458,-0.15839599954663855
song,fearful,normal,Dogs are sitting by the door,1st,M,0.35351970221882784,0.033990916574209024,0.46516917040847744,0.225868429753933,-0.8707678928361529,1.0373394271676057,-0.572330381299561,-0.9113747992383564,-0.09642783410115187,1.047178309445777,-0.8231021133907502,-1.8574899574958232,1.0751156073388581,2.05420406657502,0.842431294389223
speech,happy,strong,Dogs are sitting by the door,1st,M,-0.5941700022047526,-0.48146634465113436,1.0354373670761359,0.6043168882434709,-1.0786893186556132,-0.3418912500909171,-1.0243741059343328,0.35591928802858713,-0.4029201256046501,-0.5871162879551521,-0.4198414581173504,-0.9217951039921288,0.8641950083158081,-1.4448576973388192,1.0420922678732365
speech,happy,normal,Kids are talking by the door,1st,M,-1.0404365825946924,-1.1724739337196428,0.7280683903731157,0.8633231474916115,-1.1324265475780952,0.7216647487084519,-1.8309313172535122,-1.4875934814334226,0.007902006934066143,0.31651006222942757,1.5075329809532605,-2.0765437706506753,-1.67616548939877,-1.0408447119468711,0.15182508544555495
song,angry,strong,Kids are talking by the door,2nd,M,1.1340683652978614,-0.10251789201301115,2.8640172565595963,0.18163895502606858,-2.389067065505827,-0.13041883334064944,-2.0962271404741166,-0.39475987252720457,0.5309623381685034,-0.17578016874424204,0.019470055428011442,0.4923752309662489,5.59654761387976,-2.216731500383602,2.9435279039153133
song,fearful,strong,Kids are talking by the door,1st,M,0.07439416317343468,-1.059717657826599,2.9767462486074323,-0.32811356885951054,-4.208462807700285,-0.5450705787323397,-2.7717970536238368,-0.3901101163821207,0.17575485240313093,-0.23833153322321338,-0.605089724776043,0.03462654324368622,5.090775941813569,2.4615858936925994,4.306647328660552
song,angry,strong,Kids are talking by the door,2nd,M,0.5206607435633747,1.6901157823543642,1.8781386177000126,-0.2667294308342597,-1.025728954739924,-1.0884694029008997,0.17773405703319725,-0.52333709370051,-0.47051743288632863,0.4838682049859003,-0.06397561080729806,0.6860713041302894,4.564674579279391,0.40494000548218595,1.6983883344892534
song,fearful,strong,Kids are talking by the door,1st,M,-0.09274687817111213,-0.4863806617602743,1.640309135296229,1.1876735263481812,-2.5132554065686707,-0.13032591826238746,-2.706917488157204,-1.2743633570110051,0.48445076975084267,1.0198062581065523,-0.0377973404275178,-0.9378798030460078,2.093290975439267,1.3092897043229248,1.5748602641536167
speech,happy,normal,Kids are talking by the door,1st,M,-0.5390134585610521,0.3566977400743975,0.3639349068399915,0.4875460898855288,-0.8446871559064569,1.0371991690197204,-1.5189253019439248,-1.1283477186337245,-0.25658887215022774,0.7264112975774265,-0.11964571205196835,0.1384047377729207,0.006175367693242889,0.6409989410654338,-0.08085187363550171
speech,sad,normal,Kids are talking by the door,1st,M,-0.8732955412501457,-0.7845158997147631,-0.10263747308495924,1.935884255458259,0.9210641638998033,0.35562970806748345,-0.020207205610416803,-1.3517683033365848,3.256938076499436,0.9322101126556577,0.03749315901439412,-0.6104102372520227,-4.348146454517612,-1.2407770537162468,0.5856503919824891
speech,disgust,normal,Kids are talking by the door,2nd,M,-0.9836086285375466,-0.06975577795207831,-0.39115286893475015,0.4713653628065596,0.301772002076911,1.2986983448982092,0.16751307327350376,-2.3397240902468597,1.74392785161502,0.8518325060279209,1.5965448649004639,0.43517309993580966,-2.9734011442740966,-0.5717292207898993,0.00728064602871136
song,calm,strong,Kids are talking by the door,2nd,M,1.3028808170558537,-0.48719971461179756,-0.06402885645090027,0.43973820732198593,0.775930658291735,0.6642151333302658,0.35382045613269225,0.48876269638507863,-0.0821732691245516,-0.7685583312622092,-1.1652067603763072,0.23428289969499705,-1.061433734118825,1.5200257344601456,-0.03660015942436548
song,calm,strong,Kids are talking by the door,2nd,M,1.4131939043432546,-1.6057528921754796,-1.0175944765203153,0.4697525213516523,0.527228221940859,-1.0884694029008997,0.3614294340355004,0.5130617850644106,-0.47051743288632863,0.3892047189078143,-1.833575344435343,-0.2616580538602026,-0.339551359061526,4.425271934696873,1.4669460422300753
speech,sad,normal,Kids are talking by the door,1st,M,-0.9284520848938461,-0.9229358316222044,-1.084239081955712,0.9809574872438453,0.6749506524601006,-1.0884694029008997,0.18884349493112107,-0.7688966044586009,-0.47051743288632863,0.055687083259322936,0.851754166269119,0.048562369948955006,-3.676910795961113,0.24644362340852943,0.3457515144639215
speech,disgust,normal,Kids are talking by the door,2nd,M,-1.5418597066283328,-1.1293371502060812,-0.6709223342659028,2.024382054660457,1.114398934429022,0.9073804708384503,0.20434836955496827,-2.7610550990579537,5.704940753300846,2.3918270858051196,0.965489849532813,-0.14549844419246216,-5.0121893554728505,-1.9808209039864337,0.7033795139514308
song,fearful,normal,Kids are talking by the door,1st,M,0.7446297389650673,-0.1456546755265727,0.743443840799937,1.1364707144545627,0.015496122012574923,-1.0884694029008997,0.3029946897900543,-0.5616997045785486,-0.47051743288632863,-0.11028393583250903,-0.8923666599197929,-0.6225887948347955,0.6156487331615464,0.9888893696979191,1.1272707305941447
song,angry,normal,Kids are talking by the door,2nd,M,0.6878017849079214,-0.0473683333437742,0.84613901339971,0.3973419790463236,0.5519760353966006,0.33173886117211193,0.4888119848399361,-0.06955118761881833,-0.0442215097073937,-0.8296530643284671,0.6726737269683242,0.7372267287871925,1.0499881321740483,-1.2677415527760485,-0.09196935289936288
speech,happy,strong,Kids are talking by the door,1st,M,-1.4298752089274867,-1.2164297700847277,-0.00028138397923762394,0.208512209356052,1.1964163091390747,-1.0884694029008997,0.7922621041026479,-0.08329076500119173,-0.47051743288632863,0.4110399374270526,0.1727075301322743,1.0090313046255153,-0.18179615742455088,-3.460018382683547,-0.6742734236819328
speech,happy,normal,Dogs are sitting by the door,1st,M,-1.4298752089274867,-1.4239231591373023,-0.524813029518097,0.8997961357090538,1.347387252084279,-1.0884694029008997,0.28977002473651253,0.8725314553784145,-0.47051743288632863,-0.9707472192475831,-0.140723591588944,0.7499823372206073,-1.2796273195432455,-0.47385203448862456,-0.35425388800673
song,angry,strong,Dogs are sitting by the door,2nd,M,0.9117707803096142,0.5273337508084227,1.6784063215643423,0.23467270546615995,-0.36330547447487216,0.10703397549254459,-0.9688207018184734,-0.4765340168918883,-0.23023160543476787,-0.14063250548450518,-0.4287729692254599,0.5085887174059074,2.91726070369545,-1.6754771817926446,-0.6182035622430018
